img_id,imgSize,bbox_coord,bbox_area,bbox_category,num_box
8516.png,"(1622, 626)","[[776, 206, 15, 12]]",[180],[6],1
8519.png,"(1622, 626)","[[931, 448, 14, 10]]",[140],[6],1
8520.png,"(1622, 626)","[[666, 251, 10, 10], [666, 262, 11, 10], [849, 255, 9, 8], [853, 250, 7, 7], [853, 240, 8, 8], [959, 272, 10, 7], [960, 261, 9, 10], [864, 273, 5, 5]]","[100, 110, 72, 49, 64, 70, 90, 25]","[1, 7, 4, 5, 2, 6, 4, 6]",8
8524.png,"(1622, 626)","[[828, 537, 16, 18], [761, 543, 7, 9], [752, 544, 8, 7]]","[288, 63, 56]","[6, 6, 6]",3
8528.png,"(1622, 626)","[[880, 506, 14, 11], [881, 506, 13, 11]]","[154, 143]","[6, 6]",2
8534.png,"(1622, 626)","[[724, 343, 20, 18], [593, 340, 18, 15], [522, 337, 20, 19], [725, 343, 17, 18], [594, 341, 18, 15], [523, 340, 17, 16]]","[360, 270, 380, 306, 270, 272]","[2, 5, 5, 2, 5, 5]",6
8539.png,"(1622, 626)","[[708, 310, 12, 11], [708, 286, 12, 13], [399, 301, 16, 20], [708, 286, 13, 13], [707, 310, 13, 12], [708, 310, 11, 11], [708, 287, 11, 11], [400, 303, 14, 19]]","[132, 156, 320, 169, 156, 121, 121, 266]","[2, 2, 4, 2, 2, 2, 2, 4]",8
8540.png,"(1622, 626)","[[694, 367, 5, 5], [814, 364, 10, 8]]","[25, 80]","[1, 6]",2
8551.png,"(1622, 626)","[[523, 152, 29, 27], [528, 180, 24, 24], [523, 153, 28, 26], [527, 180, 26, 25]]","[783, 576, 728, 650]","[1, 7, 1, 7]",4
8553.png,"(1622, 626)","[[1139, 338, 51, 40]]",[2040],[6],1
8554.png,"(1622, 626)","[[743, 407, 27, 24], [743, 408, 26, 22], [743, 406, 26, 25], [744, 408, 25, 22]]","[648, 572, 650, 550]","[6, 6, 6, 6]",4
8557.png,"(1622, 626)","[[379, 165, 18, 15], [379, 182, 19, 16], [379, 163, 19, 17], [379, 182, 19, 16], [689, 193, 5, 5], [695, 194, 4, 5], [702, 194, 5, 4], [380, 163, 19, 18], [379, 181, 19, 17], [689, 193, 5, 5], [695, 193, 5, 5], [702, 193, 5, 5]]","[270, 304, 323, 304, 25, 20, 20, 342, 323, 25, 25, 25]","[1, 7, 1, 7, 4, 4, 4, 1, 7, 4, 4, 4]",12
8563.png,"(1622, 626)","[[1436, 97, 53, 38], [207, 85, 19, 15], [210, 101, 24, 15], [561, 122, 8, 8], [434, 72, 12, 11], [419, 70, 13, 12], [562, 121, 8, 8], [419, 69, 13, 12], [435, 71, 13, 14], [1436, 98, 54, 40]]","[2014, 285, 360, 64, 132, 156, 64, 156, 182, 2160]","[5, 1, 7, 2, 5, 5, 2, 5, 5, 5]",10
8571.png,"(1622, 626)","[[804, 271, 42, 40], [806, 273, 39, 37], [804, 272, 44, 39], [807, 272, 41, 38]]","[1680, 1443, 1716, 1558]","[6, 6, 6, 6]",4
8573.png,"(1622, 626)","[[331, 310, 15, 13]]",[195],[5],1
8574.png,"(1622, 626)","[[578, 304, 13, 12], [578, 304, 12, 12], [580, 365, 3, 3], [581, 370, 3, 3], [579, 304, 12, 12], [579, 305, 11, 10]]","[156, 144, 9, 9, 144, 110]","[5, 5, 1, 7, 5, 5]",6
8575.png,"(1622, 626)","[[790, 412, 43, 38], [619, 431, 11, 12]]","[1634, 132]","[6, 5]",2
8577.png,"(1622, 626)","[[724, 414, 32, 31], [725, 415, 30, 30], [725, 417, 30, 28]]","[992, 900, 840]","[6, 6, 6]",3
8578.png,"(1622, 626)","[[3, 223, 56, 49], [4, 227, 55, 45]]","[2744, 2475]","[1, 1]",2
8581.png,"(1622, 626)","[[717, 414, 16, 16], [716, 413, 21, 18]]","[256, 378]","[6, 6]",2
8584.png,"(1622, 626)","[[517, 393, 53, 50], [519, 395, 50, 48]]","[2650, 2400]","[5, 5]",2
8587.png,"(1622, 626)","[[943, 138, 63, 75], [944, 137, 62, 76]]","[4725, 4712]","[2, 2]",2
8599.png,"(1622, 626)","[[877, 198, 43, 46], [881, 201, 39, 43]]","[1978, 1677]","[6, 6]",2
8600.png,"(1622, 626)","[[394, 216, 19, 17], [394, 235, 19, 16], [393, 217, 18, 16], [393, 234, 21, 17]]","[323, 304, 288, 357]","[1, 7, 1, 7]",4
8607.png,"(1622, 626)","[[1051, 187, 39, 43], [1052, 189, 35, 42]]","[1677, 1470]","[2, 2]",2
8611.png,"(1622, 626)","[[586, 457, 12, 9], [587, 457, 11, 10]]","[108, 110]","[6, 6]",2
8614.png,"(1622, 626)","[[745, 531, 23, 20], [746, 531, 21, 20]]","[460, 420]","[6, 6]",2
8615.png,"(1622, 626)","[[646, 352, 18, 16], [646, 350, 19, 18], [646, 351, 18, 18]]","[288, 342, 324]","[6, 6, 6]",3
8616.png,"(1622, 626)","[[702, 264, 10, 10], [702, 275, 9, 8], [702, 264, 9, 10], [702, 275, 9, 9]]","[100, 72, 90, 81]","[1, 7, 1, 7]",4
8617.png,"(1622, 626)","[[685, 255, 6, 6], [685, 262, 6, 5]]","[36, 30]","[1, 7]",2
8618.png,"(1622, 626)","[[470, 239, 12, 11], [470, 251, 12, 10], [470, 240, 12, 10], [471, 251, 12, 10], [470, 239, 12, 12], [470, 251, 12, 10]]","[132, 120, 120, 120, 144, 120]","[1, 7, 1, 7, 1, 7]",6
8619.png,"(1622, 626)","[[909, 299, 20, 20], [791, 289, 11, 11], [791, 289, 10, 11], [909, 299, 22, 21], [910, 300, 18, 20], [792, 289, 10, 11], [910, 299, 20, 21], [792, 289, 11, 11]]","[400, 121, 110, 462, 360, 110, 420, 121]","[3, 5, 5, 3, 3, 5, 3, 5]",8
8622.png,"(1622, 626)","[[1325, 428, 29, 22], [1449, 403, 61, 37]]","[638, 2257]","[5, 6]",2
8630.png,"(1622, 626)","[[692, 234, 10, 10], [691, 245, 11, 11], [692, 233, 10, 10], [692, 245, 10, 10], [912, 219, 13, 11]]","[100, 121, 100, 100, 143]","[1, 7, 1, 7, 6]",5
8632.png,"(1622, 626)","[[809, 260, 9, 9], [809, 271, 9, 9], [869, 267, 11, 12], [809, 271, 10, 10], [809, 261, 9, 9], [869, 267, 11, 12], [809, 260, 8, 9], [809, 272, 9, 9], [869, 268, 10, 11]]","[81, 81, 132, 100, 81, 132, 72, 81, 110]","[4, 2, 5, 2, 4, 5, 4, 2, 5]",9
8633.png,"(1622, 626)","[[765, 337, 27, 26]]",[702],[6],1
8635.png,"(1622, 626)","[[954, 297, 13, 13], [1257, 319, 13, 14], [954, 298, 14, 12], [1256, 318, 13, 14]]","[169, 182, 168, 182]","[5, 5, 5, 5]",4
8636.png,"(1622, 626)","[[730, 307, 12, 11]]",[132],[6],1
8638.png,"(1622, 626)","[[678, 333, 14, 11]]",[154],[6],1
8640.png,"(1622, 626)","[[705, 291, 23, 21], [920, 311, 6, 7], [707, 292, 19, 21], [920, 312, 6, 5]]","[483, 42, 399, 30]","[1, 6, 1, 6]",4
8641.png,"(1622, 626)","[[1471, 82, 28, 19], [1471, 82, 28, 19], [1472, 83, 25, 18]]","[532, 532, 450]","[6, 6, 6]",3
8643.png,"(1622, 626)","[[499, 46, 34, 38], [548, 39, 34, 38], [708, 0, 41, 18], [498, 45, 34, 38], [548, 38, 36, 40], [707, 0, 42, 17]]","[1292, 1292, 738, 1292, 1440, 714]","[5, 4, 4, 5, 4, 4]",6
8645.png,"(1622, 626)","[[511, 325, 34, 34], [508, 360, 35, 34], [511, 326, 34, 33], [508, 360, 35, 34], [512, 325, 33, 35], [507, 360, 36, 33], [513, 326, 32, 33], [508, 360, 35, 34]]","[1156, 1190, 1122, 1190, 1155, 1188, 1056, 1190]","[1, 7, 1, 7, 1, 7, 1, 7]",8
8649.png,"(1622, 626)","[[724, 346, 21, 18], [725, 348, 18, 17]]","[378, 306]","[4, 4]",2
8650.png,"(1622, 626)","[[1129, 411, 13, 9], [1130, 410, 13, 10]]","[117, 130]","[6, 6]",2
8655.png,"(1622, 626)","[[765, 275, 22, 23]]",[506],[3],1
8658.png,"(1622, 626)","[[438, 184, 11, 9], [439, 195, 11, 9], [438, 183, 11, 11], [439, 194, 10, 10], [438, 184, 11, 10], [439, 195, 10, 9]]","[99, 99, 121, 100, 110, 90]","[1, 7, 1, 7, 1, 7]",6
8663.png,"(1622, 626)","[[943, 282, 49, 42]]",[2058],[6],1
8666.png,"(1622, 626)","[[968, 250, 25, 25], [969, 251, 23, 23]]","[625, 529]","[2, 2]",2
8671.png,"(1622, 626)","[[700, 284, 8, 7], [700, 292, 8, 7], [701, 284, 7, 7], [700, 292, 7, 7]]","[56, 56, 49, 49]","[1, 7, 1, 7]",4
8675.png,"(1622, 626)","[[834, 223, 23, 21]]",[483],[6],1
8677.png,"(1622, 626)","[[859, 423, 7, 7], [859, 423, 7, 7], [859, 423, 7, 7]]","[49, 49, 49]","[1, 1, 1]",3
8679.png,"(1622, 626)","[[235, 157, 29, 27], [240, 186, 30, 25], [809, 152, 10, 10], [824, 152, 10, 11], [838, 153, 10, 10], [810, 152, 9, 10], [824, 153, 9, 10], [838, 153, 9, 10], [235, 158, 28, 25], [240, 185, 29, 26], [235, 157, 28, 26], [240, 185, 29, 26], [809, 152, 10, 10], [824, 152, 9, 11], [837, 153, 10, 11]]","[783, 750, 100, 110, 100, 90, 90, 90, 700, 754, 728, 754, 100, 99, 110]","[1, 7, 4, 4, 4, 4, 4, 4, 1, 7, 1, 7, 4, 4, 4]",15
8683.png,"(1622, 626)","[[1126, 127, 68, 59], [875, 134, 12, 12], [873, 147, 13, 12], [874, 133, 12, 12], [873, 146, 12, 13], [1126, 127, 68, 61]]","[4012, 144, 156, 144, 156, 4148]","[4, 1, 7, 1, 7, 4]",6
8685.png,"(1622, 626)","[[670, 202, 13, 11], [669, 203, 13, 11], [670, 202, 12, 12], [670, 203, 13, 11], [671, 203, 12, 11], [670, 203, 12, 11]]","[143, 143, 144, 143, 132, 132]","[6, 6, 6, 6, 6, 6]",6
8686.png,"(1622, 626)","[[1184, 433, 26, 26], [1184, 436, 23, 22], [165, 411, 13, 18], [1185, 434, 22, 24]]","[676, 506, 234, 528]","[2, 2, 2, 2]",4
8688.png,"(1622, 626)","[[1431, 133, 9, 7], [1461, 125, 16, 10], [1531, 111, 42, 22], [1542, 84, 41, 26], [1543, 80, 42, 30], [1532, 110, 43, 23], [1461, 124, 15, 10], [1431, 132, 9, 7]]","[63, 160, 924, 1066, 1260, 989, 150, 63]","[6, 6, 6, 6, 6, 6, 6, 6]",8
8694.png,"(1622, 626)","[[905, 301, 11, 11], [906, 300, 11, 13]]","[121, 143]","[6, 6]",2
8695.png,"(1622, 626)","[[608, 354, 12, 12], [608, 367, 12, 11], [608, 354, 12, 12], [608, 367, 12, 11]]","[144, 132, 144, 132]","[1, 7, 1, 7]",4
8702.png,"(1622, 626)","[[686, 432, 10, 8], [688, 433, 8, 7], [687, 433, 9, 8], [687, 434, 9, 7]]","[80, 56, 72, 63]","[6, 6, 6, 6]",4
8707.png,"(1622, 626)","[[1469, 130, 23, 15], [1469, 130, 23, 16], [1469, 131, 23, 14], [1469, 131, 24, 15], [1469, 131, 23, 14]]","[345, 368, 322, 360, 322]","[6, 6, 6, 6, 6]",5
8708.png,"(1622, 626)","[[1055, 186, 83, 93], [1059, 188, 77, 89]]","[7719, 6853]","[6, 6]",2
8712.png,"(1622, 626)","[[674, 491, 11, 9], [645, 493, 6, 6], [675, 492, 9, 8], [645, 493, 7, 5]]","[99, 36, 72, 35]","[6, 6, 6, 6]",4
8713.png,"(1622, 626)","[[915, 388, 17, 15], [714, 392, 7, 6], [915, 389, 17, 14], [714, 392, 7, 7]]","[255, 42, 238, 49]","[6, 1, 6, 1]",4
8718.png,"(1622, 626)","[[930, 380, 64, 56], [934, 380, 58, 55]]","[3584, 3190]","[6, 6]",2
8719.png,"(1622, 626)","[[594, 261, 7, 6], [618, 258, 13, 12]]","[42, 156]","[6, 6]",2
8720.png,"(1622, 626)","[[990, 297, 54, 53], [993, 299, 48, 50], [994, 298, 47, 50]]","[2862, 2400, 2350]","[6, 6, 6]",3
8721.png,"(1622, 626)","[[1269, 99, 85, 71], [929, 126, 4, 4], [929, 130, 4, 3], [969, 132, 5, 5], [989, 133, 9, 7], [1271, 101, 88, 66], [929, 126, 4, 4], [929, 130, 4, 4], [968, 132, 5, 5], [974, 131, 5, 6], [989, 133, 10, 7]]","[6035, 16, 12, 25, 63, 5808, 16, 16, 25, 30, 70]","[6, 1, 7, 5, 6, 6, 1, 7, 5, 6, 6]",11
8723.png,"(1622, 626)","[[610, 274, 13, 11], [611, 274, 12, 12]]","[143, 144]","[6, 6]",2
8724.png,"(1622, 626)","[[1080, 314, 24, 23], [364, 351, 15, 13], [1080, 315, 22, 23], [365, 352, 15, 13], [1079, 313, 26, 25], [364, 351, 16, 14]]","[552, 195, 506, 195, 650, 224]","[2, 1, 2, 1, 2, 1]",6
8726.png,"(1622, 626)","[[610, 443, 12, 10], [609, 443, 13, 11]]","[120, 143]","[6, 6]",2
8730.png,"(1622, 626)","[[536, 273, 24, 20], [536, 274, 24, 19]]","[480, 456]","[6, 6]",2
8738.png,"(1622, 626)","[[1132, 435, 14, 11], [1132, 434, 16, 13], [1289, 412, 47, 36], [1133, 434, 15, 12], [1291, 415, 45, 33], [1132, 433, 15, 12], [1292, 416, 45, 33]]","[154, 208, 1692, 180, 1485, 180, 1485]","[6, 6, 6, 6, 6, 6, 6]",7
8739.png,"(1622, 626)","[[903, 408, 12, 13], [902, 408, 12, 13], [902, 408, 13, 14]]","[156, 156, 182]","[5, 5, 5]",3
8742.png,"(1622, 626)","[[541, 303, 26, 24], [539, 329, 25, 23], [542, 304, 24, 22], [540, 328, 25, 23]]","[624, 575, 528, 575]","[1, 7, 1, 7]",4
8745.png,"(1622, 626)","[[645, 287, 11, 11], [646, 287, 10, 10]]","[121, 100]","[5, 5]",2
8747.png,"(1622, 626)","[[862, 333, 6, 5]]",[30],[1],1
8748.png,"(1622, 626)","[[1021, 406, 12, 11], [1022, 406, 11, 11]]","[132, 121]","[1, 1]",2
8754.png,"(1622, 626)","[[891, 469, 7, 14], [762, 480, 9, 8]]","[98, 72]","[5, 6]",2
8755.png,"(1622, 626)","[[979, 253, 40, 39], [710, 288, 8, 9], [978, 257, 40, 37], [710, 288, 9, 8], [979, 256, 41, 36], [710, 289, 9, 7]]","[1560, 72, 1480, 72, 1476, 63]","[6, 6, 6, 6, 6, 6]",6
8756.png,"(1622, 626)","[[827, 208, 11, 9], [795, 218, 4, 4]]","[99, 16]","[6, 2]",2
8761.png,"(1622, 626)","[[679, 345, 23, 22], [679, 347, 22, 19], [680, 347, 21, 18]]","[506, 418, 378]","[6, 6, 6]",3
8763.png,"(1622, 626)","[[685, 438, 10, 10], [685, 438, 10, 10]]","[100, 100]","[6, 6]",2
8764.png,"(1622, 626)","[[894, 384, 45, 41], [895, 384, 45, 39], [895, 385, 43, 38]]","[1845, 1755, 1634]","[6, 6, 6]",3
8766.png,"(1622, 626)","[[1559, 375, 42, 24], [1560, 376, 44, 25], [1564, 376, 39, 25], [1558, 374, 46, 28]]","[1008, 1100, 975, 1288]","[6, 6, 6, 6]",4
8767.png,"(1622, 626)","[[1150, 294, 15, 13], [1150, 295, 14, 13], [1149, 296, 15, 13]]","[195, 182, 195]","[2, 2, 2]",3
8768.png,"(1622, 626)","[[40, 297, 24, 24], [962, 394, 24, 22], [938, 393, 21, 18], [916, 389, 21, 20]]","[576, 528, 378, 420]","[1, 6, 6, 6]",4
8770.png,"(1622, 626)","[[1525, 115, 24, 17], [1525, 116, 24, 17], [1526, 116, 22, 16], [1525, 116, 24, 17], [1525, 114, 24, 18]]","[408, 408, 352, 408, 432]","[3, 3, 3, 3, 3]",5
8771.png,"(1622, 626)","[[1178, 336, 66, 59]]",[3894],[6],1
8772.png,"(1622, 626)","[[684, 254, 13, 13], [860, 263, 8, 8]]","[169, 64]","[1, 6]",2
8773.png,"(1622, 626)","[[1032, 1, 135, 95], [519, 238, 7, 6], [581, 253, 8, 7], [1036, 0, 129, 99], [519, 237, 7, 6], [582, 253, 8, 7], [1035, 0, 132, 100], [581, 253, 10, 8]]","[12825, 42, 56, 12771, 42, 56, 13200, 80]","[5, 5, 6, 5, 5, 6, 5, 6]",8
8780.png,"(1622, 626)","[[197, 216, 81, 70], [186, 288, 90, 74], [924, 359, 35, 32], [200, 217, 77, 69], [187, 288, 90, 73], [925, 361, 33, 30]]","[5670, 6660, 1120, 5313, 6570, 990]","[1, 7, 6, 1, 7, 6]",6
8782.png,"(1622, 626)","[[777, 251, 10, 10], [777, 253, 11, 8], [776, 251, 12, 9], [777, 253, 10, 8]]","[100, 88, 108, 80]","[6, 6, 6, 6]",4
8784.png,"(1622, 626)","[[678, 325, 17, 16], [678, 326, 16, 14], [678, 326, 16, 15], [678, 326, 17, 14]]","[272, 224, 240, 238]","[6, 6, 6, 6]",4
8785.png,"(1622, 626)","[[1014, 535, 13, 11], [1016, 536, 11, 10], [1015, 536, 10, 9], [1015, 535, 11, 10]]","[143, 110, 90, 110]","[6, 6, 6, 6]",4
8791.png,"(1622, 626)","[[766, 337, 12, 12], [766, 337, 11, 12]]","[144, 132]","[1, 1]",2
8794.png,"(1622, 626)","[[956, 388, 29, 29], [942, 413, 28, 24], [840, 420, 12, 10], [957, 389, 27, 27], [943, 414, 26, 22], [841, 421, 11, 8], [955, 389, 30, 27], [943, 413, 27, 23], [974, 414, 25, 24], [841, 421, 11, 9], [741, 420, 4, 4], [955, 388, 29, 28], [942, 414, 28, 22], [974, 416, 24, 22], [842, 420, 9, 9], [741, 420, 4, 3]]","[841, 672, 120, 729, 572, 88, 810, 621, 600, 99, 16, 812, 616, 528, 81, 12]","[2, 6, 6, 2, 6, 6, 2, 6, 6, 6, 1, 2, 6, 6, 6, 1]",16
8798.png,"(1622, 626)","[[738, 277, 7, 7], [739, 277, 7, 8], [832, 280, 8, 11]]","[49, 56, 88]","[2, 2, 6]",3
8801.png,"(1622, 626)","[[801, 237, 25, 27], [801, 239, 24, 25]]","[675, 600]","[5, 5]",2
8802.png,"(1622, 626)","[[864, 228, 25, 21], [832, 265, 11, 10], [825, 267, 8, 8], [863, 227, 26, 22], [825, 267, 8, 8], [834, 265, 10, 11], [864, 227, 23, 22], [833, 266, 11, 10], [826, 267, 7, 7], [862, 226, 28, 24], [833, 265, 12, 11], [825, 267, 9, 8]]","[525, 110, 64, 572, 64, 110, 506, 110, 49, 672, 132, 72]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",12
8804.png,"(1622, 626)","[[903, 360, 11, 9], [903, 359, 11, 9], [903, 359, 11, 9], [902, 359, 10, 9]]","[99, 99, 99, 90]","[6, 6, 6, 6]",4
8810.png,"(1622, 626)","[[552, 417, 22, 20], [552, 415, 23, 24], [554, 418, 19, 19]]","[440, 552, 361]","[1, 1, 1]",3
8811.png,"(1622, 626)","[[645, 216, 7, 7], [655, 216, 7, 7], [664, 216, 7, 7], [646, 217, 6, 6], [655, 216, 6, 6], [665, 216, 7, 7]]","[49, 49, 49, 36, 36, 49]","[4, 4, 4, 4, 4, 4]",6
8812.png,"(1622, 626)","[[281, 348, 21, 18], [303, 348, 20, 20], [304, 349, 19, 18], [281, 349, 20, 19]]","[378, 400, 342, 380]","[5, 5, 5, 5]",4
8814.png,"(1622, 626)","[[609, 205, 17, 16], [611, 205, 16, 17]]","[272, 272]","[5, 5]",2
8816.png,"(1622, 626)","[[877, 397, 10, 9], [877, 397, 8, 8]]","[90, 64]","[6, 6]",2
8823.png,"(1622, 626)","[[919, 355, 10, 9], [919, 354, 13, 11]]","[90, 143]","[6, 6]",2
8827.png,"(1622, 626)","[[1048, 234, 38, 34], [1048, 231, 40, 37], [1050, 234, 38, 33], [1049, 233, 40, 38], [1051, 236, 36, 31]]","[1292, 1480, 1254, 1520, 1116]","[6, 6, 6, 6, 6]",5
8833.png,"(1622, 626)","[[856, 283, 12, 10], [828, 285, 8, 6]]","[120, 48]","[6, 6]",2
8836.png,"(1622, 626)","[[1171, 306, 43, 44], [1202, 303, 52, 48], [789, 366, 8, 7], [702, 369, 6, 5]]","[1892, 2496, 56, 30]","[6, 6, 6, 1]",4
8839.png,"(1622, 626)","[[607, 301, 7, 6], [606, 301, 7, 6]]","[42, 42]","[6, 6]",2
8845.png,"(1622, 626)","[[580, 486, 7, 7], [578, 494, 9, 8], [579, 486, 8, 8], [578, 495, 8, 8]]","[49, 72, 64, 64]","[1, 7, 1, 7]",4
8847.png,"(1622, 626)","[[1120, 328, 26, 20], [1120, 328, 25, 20]]","[520, 500]","[6, 6]",2
8848.png,"(1622, 626)","[[847, 219, 18, 14], [847, 218, 19, 15]]","[252, 285]","[6, 6]",2
8850.png,"(1622, 626)","[[780, 409, 6, 7]]",[42],[1],1
8858.png,"(1622, 626)","[[664, 420, 17, 16], [665, 420, 15, 15], [664, 419, 18, 17]]","[272, 225, 306]","[6, 6, 6]",3
8859.png,"(1622, 626)","[[976, 306, 11, 10], [976, 306, 11, 11]]","[110, 121]","[6, 6]",2
8863.png,"(1622, 626)","[[861, 302, 12, 12], [862, 280, 11, 13], [862, 303, 10, 11], [862, 280, 10, 11], [862, 280, 11, 12], [861, 302, 12, 13]]","[144, 143, 110, 110, 132, 156]","[2, 2, 2, 2, 2, 2]",6
8864.png,"(1622, 626)","[[1270, 0, 77, 84], [1274, 0, 73, 83]]","[6468, 6059]","[6, 6]",2
8869.png,"(1622, 626)","[[889, 281, 53, 54], [887, 279, 55, 58], [889, 281, 55, 53]]","[2862, 3190, 2915]","[6, 6, 6]",3
8874.png,"(1622, 626)","[[954, 241, 21, 21], [954, 219, 20, 20], [872, 287, 8, 8], [871, 276, 9, 8]]","[441, 400, 64, 72]","[5, 5, 5, 5]",4
8883.png,"(1622, 626)","[[960, 170, 21, 55], [964, 112, 17, 54]]","[1155, 918]","[2, 5]",2
8884.png,"(1622, 626)","[[493, 247, 32, 30], [490, 276, 34, 29], [820, 318, 25, 26]]","[960, 986, 650]","[1, 7, 2]",3
8885.png,"(1622, 626)","[[311, 351, 16, 16], [719, 336, 11, 12], [718, 349, 12, 12], [1264, 334, 24, 24], [310, 349, 19, 19], [719, 335, 12, 12], [718, 349, 13, 12], [1263, 331, 25, 29], [311, 351, 16, 15], [718, 349, 12, 11], [719, 336, 11, 12], [1264, 333, 21, 25]]","[256, 132, 144, 576, 361, 144, 156, 725, 240, 132, 132, 525]","[7, 1, 7, 1, 7, 1, 7, 1, 7, 7, 1, 1]",12
8886.png,"(1622, 626)","[[721, 356, 12, 12], [796, 357, 12, 12], [652, 366, 6, 6]]","[144, 144, 36]","[6, 2, 2]",3
8887.png,"(1622, 626)","[[737, 527, 17, 17], [668, 536, 6, 6], [737, 527, 16, 17], [667, 537, 6, 4], [648, 539, 5, 4]]","[289, 36, 272, 24, 20]","[3, 5, 3, 3, 6]",5
8888.png,"(1622, 626)","[[911, 470, 15, 14], [910, 470, 16, 16]]","[210, 256]","[2, 2]",2
8889.png,"(1622, 626)","[[810, 276, 27, 29], [845, 280, 27, 29], [879, 282, 26, 29], [810, 277, 28, 29], [845, 280, 26, 28], [879, 282, 27, 29]]","[783, 783, 754, 812, 728, 783]","[4, 4, 4, 4, 4, 4]",6
8891.png,"(1622, 626)","[[782, 154, 42, 44]]",[1848],[5],1
8896.png,"(1622, 626)","[[751, 408, 21, 22]]",[462],[1],1
8900.png,"(1622, 626)","[[629, 343, 14, 14], [629, 343, 16, 14], [629, 344, 14, 12]]","[196, 224, 168]","[6, 6, 6]",3
8906.png,"(1622, 626)","[[953, 237, 30, 28], [833, 246, 27, 27]]","[840, 729]","[5, 5]",2
8908.png,"(1622, 626)","[[738, 185, 20, 19], [740, 187, 18, 16], [739, 185, 19, 19]]","[380, 288, 361]","[6, 6, 6]",3
8909.png,"(1622, 626)","[[806, 510, 10, 11], [805, 510, 11, 11]]","[110, 121]","[6, 6]",2
8910.png,"(1622, 626)","[[864, 349, 15, 16], [863, 350, 15, 15], [863, 349, 16, 16], [864, 350, 15, 14], [863, 348, 17, 17]]","[240, 225, 256, 210, 289]","[3, 3, 3, 3, 3]",5
8911.png,"(1622, 626)","[[1013, 319, 12, 11], [1013, 320, 11, 11], [1012, 319, 13, 11]]","[132, 121, 143]","[7, 7, 7]",3
8914.png,"(1622, 626)","[[822, 400, 52, 46], [823, 400, 48, 45], [824, 400, 49, 46]]","[2392, 2160, 2254]","[6, 6, 6]",3
8916.png,"(1622, 626)","[[983, 314, 9, 9], [809, 231, 15, 16], [828, 231, 13, 13], [844, 230, 16, 16], [846, 248, 12, 13], [809, 232, 14, 14], [829, 233, 11, 12], [844, 230, 15, 15], [846, 249, 11, 11], [984, 316, 7, 7], [844, 230, 16, 16], [846, 248, 12, 12], [828, 232, 13, 12], [809, 231, 15, 16], [983, 315, 8, 7], [844, 230, 16, 16], [846, 248, 13, 12], [809, 231, 15, 15], [828, 232, 12, 12], [983, 314, 8, 9]]","[81, 240, 169, 256, 156, 196, 132, 225, 121, 49, 256, 144, 156, 240, 56, 256, 156, 225, 144, 72]","[2, 4, 4, 2, 5, 4, 4, 2, 5, 2, 2, 5, 4, 4, 2, 2, 5, 4, 4, 2]",20
8917.png,"(1622, 626)","[[679, 224, 6, 9], [686, 225, 6, 8], [642, 224, 7, 8], [647, 224, 7, 7], [636, 223, 6, 7], [568, 192, 8, 8], [569, 200, 8, 7]]","[54, 48, 56, 49, 42, 64, 56]","[5, 6, 7, 6, 6, 1, 7]",7
8920.png,"(1622, 626)","[[575, 264, 25, 26], [608, 268, 23, 25], [639, 272, 21, 25], [576, 262, 25, 27], [607, 266, 25, 27], [639, 270, 21, 25], [576, 264, 24, 25], [608, 268, 23, 24], [639, 272, 20, 23], [575, 262, 26, 26], [609, 266, 24, 27], [638, 272, 22, 23], [575, 263, 25, 26], [608, 265, 24, 28], [638, 270, 23, 25], [575, 264, 24, 25], [609, 268, 22, 24], [640, 273, 19, 23]]","[650, 575, 525, 675, 675, 525, 600, 552, 460, 676, 648, 506, 650, 672, 575, 600, 528, 437]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",18
8922.png,"(1622, 626)","[[575, 408, 19, 14]]",[266],[6],1
8925.png,"(1622, 626)","[[754, 218, 11, 10], [755, 219, 10, 9]]","[110, 90]","[6, 6]",2
8929.png,"(1622, 626)","[[849, 294, 16, 16], [835, 322, 13, 13], [850, 295, 15, 14], [836, 323, 12, 12]]","[256, 169, 210, 144]","[2, 5, 2, 5]",4
8934.png,"(1622, 626)","[[764, 411, 10, 9], [764, 411, 10, 9], [763, 411, 11, 10], [764, 410, 10, 10]]","[90, 90, 110, 100]","[6, 6, 6, 6]",4
8936.png,"(1622, 626)","[[685, 274, 13, 13], [686, 274, 11, 12]]","[169, 132]","[3, 3]",2
8953.png,"(1622, 626)","[[580, 234, 8, 8], [580, 243, 8, 7], [580, 234, 7, 7], [581, 243, 8, 7], [580, 235, 7, 7], [581, 243, 8, 7]]","[64, 56, 49, 56, 49, 56]","[2, 5, 2, 5, 2, 5]",6
8960.png,"(1622, 626)","[[739, 493, 14, 13], [740, 493, 12, 12]]","[182, 144]","[6, 6]",2
8968.png,"(1622, 626)","[[1559, 373, 45, 28], [1557, 372, 49, 31], [1558, 375, 46, 27]]","[1260, 1519, 1242]","[6, 6, 6]",3
